"threat_id","threat:name","threat:category","threat:severity","threat:cve"
31688,"RealNetworks RealPlayer ActiveX Import Method Buffer Overflow Vulnerability",overflow,high,"CVE-2008-3066"
32161,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-0075"
31731,"Microsoft Office WPG Image File Remote Code Execution Vulnerability",overflow,critical,"CVE-2008-3460"
30616,"Microsoft Excel Conditional Formatting Values Handling Code Execution Vulnerability","code-execution",critical,"CVE-2008-0117"
32351,"Safari on iPhone Integer Overflow Vulnerability",overflow,medium,"CVE-2008-2303"
32601,"EMC KeyWorks ActiveX Control Buffer Overflow Vulnerability",overflow,high,
30597,"Novell iPrint Client ActiveX Control ExecuteRequest Buffer Overflow Vulnerability",overflow,high,"CVE-2008-0935"
30626,"Microsoft Office Web Components DataSource Vulnerability","code-execution",critical,"CVE-2007-1201"
32925,"Microsoft HTML Help ActiveX Control Cross Domain Vulnerability","code-execution",critical,"CVE-2004-1043"
31452,"Adobe PageMaker MAIPM6.dll Long Font Name Buffer Overflow Vulnerability","code-execution",high,"CVE-2007-5169"
32642,"Internet Explorer CSS Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-3672"
32827,"IBM Informix Client SDK NFX File Processing Stack Buffer Overflow",overflow,high,"CVE-2009-3691"
32871,"Download Accelerator Plus m3u File Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2008-3182"
31468,"NodeJS JS-YAML Module Load Function Code Execution Vulnerability","code-execution",high,"CVE-2013-4660"
30754,"SAP EnjoySAP RFCGUISink.DLL ActiveX Overflow Vulnerability",overflow,high,"CVE-2007-3606"
32376,"Microsoft Word or WordPad Text Converters Remote Code Execution Vulnerability","code-execution",critical,"CVE-2009-0088"
31003,"Squid Proxy TRACE Request Denial of Service",dos,medium,"CVE-2007-1560"
30886,"Rising Online Virus Scanner Web Scan UpdateEngine Insecure Method","code-execution",high,"CVE-2008-1116"
30873,"Apache Tomcat Servlet Engine Directory Traversal","info-leak",medium,"CVE-2007-0450"
31153,"Microsoft Word Font Parsing Buffer Overflow","code-execution",high,"CVE-2005-0564"
32717,"Microsoft IE CreateTextRange Code Execution Vulnerability","code-execution",critical,"CVE-2006-1359"
31391,"McAfee Multiple Products LHA Type-2 File Handling Buffer Overflow","code-execution",critical,"CVE-2005-0644"
32069,"VideoLAN VLC Media Player TY Processing Buffer Overflow Vulnerability",overflow,high,"CVE-2008-4654"
31849,"Wireshark MMS Parsing Denial of Service",dos,medium,"CVE-2007-3392"
30627,"Microsoft Office Cell Parsing Memory Corruption Vulnerability","code-execution",critical,"CVE-2008-0113"
30069,"Microsoft Windows Shell CLSID File Type Spoofing Vulnerability","code-execution",high,"CVE-2004-0420"
31850,"HTTP Possible Nymex/Blackworm Activity","code-execution",high,
32489,"Adobe Flash Player Remote Code Execution Vulnerability","code-execution",critical,"CVE-2009-1862"
32216,"Creative Software AutoUpdate Engine ActiveX Control Buffer Overflow",overflow,high,"CVE-2008-0955"
32414,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-1529"
32284,"GateKeeper Web Proxy Buffer Overflow Vulnerability",overflow,medium,"CVE-2004-0326"
32823,"eZip Wizard Zip File Parsing Stack Overflow Vulnerability",overflow,high,"CVE-2009-1028"
31520,"Microsoft Windows Speech Components Voice Recognition Command Execution Vulnerability","code-execution",medium,"CVE-2007-0675"
30741,"MS Office 2000 UA OUACTRL.OCX ActiveX Buffer Overflow Vulnerability",overflow,high,"CVE-2007-2903"
32735,"Microsoft IIS ASP.NET NULL Byte Injection Information Disclosure Vulnerability","info-leak",critical,"CVE-2007-0042, CVE-2011-3416"
30334,"Microsoft Internet Explorer OnBeforeUnload Javascript Browser Entrapment Vulnerability",dos,medium,"CVE-2007-3826"
30889,"Mozilla Firefox 2 Password Manager Cross-Site Information Disclosure Weakness","info-leak",low,"CVE-2006-6077"
30958,"CrystalPlayer Playlist File Buffer Overflow Vulnerability",overflow,high,"CVE-2007-4032"
31939,"Oracle 9iAS Apache PL/SQL Module Web Administration Access Vulnerability","code-execution",high,"CVE-2002-0561"
32183,"Nullsoft Winamp CAF File Processing Integer Overflow Vulnerability",overflow,critical,"CVE-2009-0186"
30800,"HTTP GET Requests Long URI Anomaly",overflow,low,"CVE-2006-5850, CVE-2007-0774, CVE-2002-1310, CVE-2006-5850"
31170,"Mozilla shell Protocol Validation Vulnerability","code-execution",medium,"CVE-2004-0648"
30632,"Microsoft Excel Style Record Vulnerability","code-execution",critical,"CVE-2008-0114"
32145,"Microsoft Internet Explorer Element Tags Vulnerability","code-execution",critical,"CVE-2007-5344"
31467,"Multiple Mozilla Products including Firefox Memory Corruption Vulnerability","code-execution",critical,"CVE-2006-0295"
32524,"Apache auth_ldap Logging Function Format String Vulnerability","code-execution",high,"CVE-2006-0150"
30563,"Toshiba Surveillance RecordSend ActiveX Overflow Vulnerability",overflow,high,"CVE-2008-0399"
32705,"ACGVclick function.inc.php path Parameter PHP File Include Vulnerability","code-execution",high,"CVE-2007-0577"
32523,"Adobe Acrobat PDF Font Processing Memory Corruption","code-execution",high,"CVE-2008-4813"
30262,"Microsoft Pdwizard ActiveX Control Remote Code Execution Vulnerability","code-execution",high,"CVE-2007-3041"
30911,"Microsoft Frontpage Server Extensions Path Disclosure Vulnerability","info-leak",medium,"CVE-2000-0413"
32320,"iPhone MobileSafari LibTIFF Buffer Overflow",overflow,high,"CVE-2006-3459"
30264,"RaXnet Cacti Graph_Image PHP Remote Command Execution Vulnerability","code-execution",medium,
32794,"Microsoft Internet Explorer Event Handle Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-0249"
30619,"Microsoft Office Web Components URL Parsing Vulnerability","code-execution",critical,"CVE-2006-4695"
30818,"HTTP Apache 2.0 Path Disclosure Vulnerability","info-leak",low,"CVE-2002-0654"
30420,"Trend Micro Control Manager Chunked Overflow Vulnerability",overflow,high,"CVE-2005-1929"
31252,"Microsoft Internet Explorer Address Bar Spoofing Vulnerability","code-execution",high,"CVE-2004-2219"
30154,"Microsoft Excel Colinfo Record Memory Corruption Vulnerability","code-execution",medium,"CVE-2006-3875"
32548,"Hidden Iframe For Drive-By Download Web Exploitation","code-execution",medium,
31447,"Novell iManager Tomcat HTTP POST Request Handling Denial of Service Vulnerability",dos,medium,"CVE-2006-4517"
32157,"Adobe Reader and Acrobat util.printf Stack Buffer Overflow Vulnerability","code-execution",high,"CVE-2008-2992"
32723,"FlexBB index.php flexbb_lang_id Cookie SQL Injection","sql-injection",medium,
31950,"427BB Cookie-based Authentication Bypass Vulnerability","code-execution",high,"CVE-2001-1371"
30432,"Oracle Application Server Reports Arbitrary System Command Execution Vulnerability","code-execution",high,"CVE-2005-2371"
31029,"RealNetworks RealPlayer RealText Parsing Heap Overflow Vulnerability","code-execution",high,"CVE-2005-1766"
31597,"Apple QuickTime PICT Image Processing Uncompressedfile Stack Overflow","code-execution",high,"CVE-2007-4672"
30293,"Apple Quicktime SMIL Parsing Buffer Overflow Vulnerability","code-execution",high,"CVE-2007-2394"
31681,"Botnet Worm.Win32.AutoRun.dbo","code-execution",high,
32667,"Mozilla Firefox nsPropertyTable PropertyList Memory Corruption Vulnerability","code-execution",high,"CVE-2009-3070"
32693,"MF Piadas admin.php page Parameter PHP File Include Vulnerability","code-execution",high,"CVE-2006-3323"
30198,"Zavio IP Camera Firmware 1.6.03 User Credentials Disclosure Vulnerability","info-leak",high,"CVE-2013-2568"
32264,"MW6 Technologies Barcode.dll ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2009-0298"
30430,"Oracle 10g iSQLPLus Service Heap Overflow",overflow,high,"CVE-2004-1371"
31806,"Novell iPrint Client ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2008-2431, CVE-2008-2432, CVE-2008-5231"
30776,"Microsoft VBScript and JScript Scripting Engines Remote Code Execution Vulnerability","code-execution",critical,"CVE-2008-0083, CVE-2011-0031"
32576,"Microsoft Windows Cumulative Security Update of ActiveX Kill Bits","code-execution",medium,"CVE-2009-2493"
32750,"Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-3674"
30665,"Microsoft Internet Explorer and Mozilla Firefox URI Handler Command Injection Vulnerability","code-execution",high,"CVE-2007-3670"
32469,"Mozilla Firefox Browser Engine Memory Corruption Vulnerability","code-execution",high,"CVE-2009-1392"
30996,"Mozilla Firefox SVG Processing Code Execution Vulnerability","code-execution",high,"CVE-2006-6504"
31912,"Apache APR_PSPrintf Memory Corruption Vulnerability","code-execution",high,"CVE-2003-0245"
30967,"Apache HTTP Server Mod_Cache Denial of Service Vulnerability",dos,medium,"CVE-2007-1863"
30023,"MSN Messenger PNG Parsing Vulnerability","code-execution",high,"CVE-2004-0597"
32725,"Philboard philboard_forum.asp forumid Parameter SQL Injection","sql-injection",medium,
30514,"HTTP SQL Injection Attempt","sql-injection",medium,
31898,"PHP Functions CRLF Injection Vulnerability","code-execution",critical,"CVE-2002-1783"
32777,"Adobe Reader and Acrobat util.printf Stack Buffer Overflow Vulnerability",overflow,critical,"CVE-2008-2992"
30458,"Adobe Acrobat Reader Active X Buffer Overflow Vulnerability",overflow,critical,"CVE-2004-0629"
31453,"FLAC Project libFLAC Picture Metadata Picture Description Size Buffer Overflow","code-execution",high,"CVE-2007-4619"
32415,"Microsoft Internet Explorer HTML Objects Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-1530"
30705,"IE RevealTrans ActiveX object DOS Vulnerability",dos,medium,"CVE-2006-3605"
30738,"MS IE Edraw Office Viewer ActiveX Arbitrary File Delete/Overwrite Vulnerability","code-execution",high,"CVE-2007-3168"
30713,"Macromedia Shockwave 10 SwDir.dll ActiveX Control DoS Vulnerability",dos,medium,"CVE-2006-6885"
32359,"Microsoft Office PowerPoint Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-1128"
32398,"Apple Quicktime PICT Opcode 0x8201 Heap Overflow Vulnerability",overflow,high,"CVE-2009-0953"
31439,"Winamp MP4 File Parsing Buffer Overflow Vulnerability","code-execution",high,"CVE-2007-2498"
30809,"Microsoft Windows Explorer WMF File Denial of Service Vulnerability",dos,medium,"CVE-2006-4071"
31708,"HTTP WWW-Authentication Failed","brute-force",informational,
30151,"Linksys WRT54G Unauthenticated User Apply.cgi Request Buffer Overflow","code-execution",high,"CVE-2005-2799"
32191,"Knusperleicht Shoutbox index.php sb_include_path Parameter PHP File Include","code-execution",medium,"CVE-2006-3989"
31307,"Microsoft Internet Explorer Daxctle.OCX Spline Method Heap Buffer Overflow Vulnerability","code-execution",medium,"CVE-2006-4446"
31156,"IBM Rational Focal Point Login Information Disclosure Vulnerability","info-leak",medium,"CVE-2013-5397, CVE-2013-5398"
30904,"Multiple Browsers Telnet URI Handler File Manipulation Vulnerability","info-leak",medium,"CVE-2004-0411"
31566,"Squid Proxy Cache Update Denial of Service Vulnerability",dos,medium,"CVE-2007-6239"
30950,"Apache Win32 Batch File Remote Command Execution Vulnerability","code-execution",high,"CVE-2002-0061"
32037,"Mozilla Firefox OnKeyDown Event File Upload Remote Code Execution Vulnerability","code-execution",high,"CVE-2007-3511"
31178,"Microsoft Windows CSRSS HardError Message Box Vulnerability","code-execution",critical,"CVE-2006-6696"
32559,"VLC Media Player SMB Module Buffer Overflow",overflow,high,"CVE-2009-2484"
32275,"Microsoft HTTP Services Chunked Encoding Integer Overflow Vulnerability",overflow,medium,"CVE-2009-0086, CVE-2009-2121"
32765,"Symantec Altiris Console Utilities ActiveX RunCmd Buffer Overflow Vulnerability",overflow,high,"CVE-2009-3033"
30789,"Microsoft Internet Explorer Structured Graphics Control Denial Of Service Vulnerability",dos,medium,"CVE-2006-3427"
31438,"Buffer overflow in the On-Access Scanner in McAfee VirusScan","code-execution",medium,"CVE-2007-2152"
30521,"RealNetworks RealPlayer SWF Flash File Buffer Overflow",overflow,high,"CVE-2006-0323"
32747,"WordPad and Office Text Converters Remote Code Execution Vulnerability",overflow,medium,"CVE-2009-2506"
32868,"Chilkat ActiveX Control Arbitrary File Overwrite Vulnerability","code-execution",high,"CVE-2008-5002"
31588,"Apple QuickTime and iTunes Heap Memory Corruption Vulnerability","code-execution",high,"CVE-2005-4092"
31274,"Eudora URL Handling Buffer Overflow","code-execution",high,"CVE-2002-1770"
30717,"Mercury LoadRunner XUpload ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2007-6530, CVE-2008-0492"
30763,"Vantage Linguistics AnswerWorks ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2007-6387"
32357,"Microsoft Office PowerPoint Legacy File Format Vulnerability","code-execution",critical,"CVE-2009-0226"
31504,"Apple QuickTime udta Atom Buffer Overflow Vulnerability",overflow,high,"CVE-2006-1460"
32739,"AwingSoft Wings3D Player SceneURL Method Command Execution","code-execution",high,
37261,"Wordpress Slideoptinprox Plugin Cross Site Scripting Vulnerability","code-execution",critical,
32219,"Mozilla Firefox XSL Parsing Remote Memory Execution Vulnerability","code-execution",critical,"CVE-2009-1169"
32865,"Acoustica Mixcraft mx4 Project File Buffer Overflow Vulnerability",overflow,high,"CVE-2008-3877"
30634,"Ourgame GLChat ActiveX Buffer Overflows",overflow,high,"CVE-2007-5722"
32478,"Microsoft DirectX Size Validation Remote Code Execution Vulnerability",overflow,critical,"CVE-2009-1539"
30792,"EDraw Office Viewer Component HttpDownloadFileToTempDir ActiveX Buffer Overflow Vulnerability",overflow,high,"CVE-2007-4821"
31014,"Apple Mac OS X iChat AIM URL Format String Vulnerability","code-execution",high,"CVE-2007-0021"
31285,"Microsoft Internet Explorer IFRAME Buffer Overflow Vulnerability",overflow,high,"CVE-2004-1050"
31853,"Apple QuickTime Player H.264 Parsing Buffer Overflow Vulnerability","code-execution",critical,"CVE-2008-3627"
32834,"Microsoft Office PowerPoint Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-0033"
31409,"Microsoft Excel Set Font Handling Code Execution","code-execution",high,"CVE-2007-1203"
30516,"Adobe Flash Player ActiveX Control  navigateToURL API Cross Domain Scripting Vulnerability","code-execution",medium,"CVE-2007-6244"
30419,"RFC2397 Data URL Scheme Usage Detection","info-leak",medium,"CVE-2005-0218"
30822,"IBM Rational ClearQuest Username Parameter SQL Injection Vulnerability","sql-injection",high,"CVE-2007-4368"
32305,"Microsoft Internet Explorer Transition Handling Remote Code Execution Vulnerability","code-execution",critical,"CVE-2009-0551"
31087,"Microsoft Internet Explorer Table Column Memory Corruption Vulnerability","code-execution",high,"CVE-2007-0944"
30585,"Microsoft Works File Converter Section Length Header Remote Heap Overflow Vulnerability",overflow,critical,"CVE-2007-0216"
32367,"Microsoft Office PowerPoint Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-0225"
31275,"Apache CGI Byterange Request Denial of Service Vulnerability",dos,high,"CVE-2005-2728"
30743,"MS VDT Database Designer VDT70.DLL ActiveX Overflow Vulnerability",overflow,high,"CVE-2007-2885"
30663,"Microsoft Office Memory Corruption Vulnerability","code-execution",critical,"CVE-2008-0118"
31890,"Microsoft Office CDO Protocol Cross Site Scripting Vulnerability","code-execution",medium,"CVE-2008-4020"
32169,"Cyberlink PowerDVD PlayList File Handling Stack Overflow",overflow,medium,
32115,"Oracle Secure Backup exec_qr Command Injection Vulnerability","code-execution",critical,"CVE-2008-5448"
32401,"Apple Quicktime Picture Viewer FLC Delta-Encoded Frame Decompression Vulnerability",overflow,high,"CVE-2009-0951"
32638,"VuPlayer 2.49 CUE File Parsing Buffer Overflow Vulnerability",overflow,high,
30107,"Nullsoft ShoutCast Server Format String Vulnerability","code-execution",high,"CVE-2004-1373"
31593,"Apple QuickTime H.264 Crafted Movie Buffer Overflow Vulnerability",overflow,high,"CVE-2006-4381"
31133,"Metamail Format String Vulnerabilities","code-execution",high,"CVE-2004-0104"
